possession_id,outcome,offensive_supercluster,defensive_supercluster,matchup,z_off_0,z_off_1,z_off_2,z_def_0,z_def_1,z_def_2
22400349_540,0.38352125640384205,1,0,"(1, 0)",-1.4,0.0,-5.85,0.1,-0.62,-1.0199999999999998
22400298_359,-0.17656137084242332,1,0,"(1, 0)",5.15,0.0,-1.65,1.14,-3.32,-1.84
22400880_328,-1.3343009652124342,1,0,"(1, 0)",-0.92,0.0,-2.51,0.0,-1.9300000000000002,0.24
22400055_147,-0.4738575833674667,1,0,"(1, 0)",0.0,5.67,2.5300000000000002,1.14,-0.94,-3.21
22400507_576,-0.20652680883256574,1,0,"(1, 0)",0.0,2.74,-4.6,1.93,-0.44999999999999996,1.23
22401062_485,-0.40707333950339575,1,0,"(1, 0)",0.0,3.61,-2.1,1.36,-0.9099999999999999,2.13
22400861_176,0.8011198212703945,1,0,"(1, 0)",-0.4,0.0,-6.58,1.22,-1.05,-0.72
22400853_100,1.182774150166043,1,0,"(1, 0)",-0.4,0.0,-5.1499999999999995,0.0,-4.119999999999999,1.3699999999999999
22400872_16,-1.311331680654533,1,0,"(1, 0)",0.0,-1.22,-3.04,-0.56,-1.98,1.15
22400225_17,-1.3892359213714385,1,0,"(1, 0)",0.0,-1.14,0.13,1.99,-1.34,0.43999999999999995
22400747_251,0.06513496989351311,1,0,"(1, 0)",0.0,-2.36,-1.8900000000000001,0.33,-4.119999999999999,0.74
22401187_164,0.39935562954392373,1,0,"(1, 0)",-1.49,0.0,-1.9,1.6600000000000001,0.0,1.42
22400927_517,0.8321911452742112,1,0,"(1, 0)",0.0,3.39,-5.279999999999999,0.43,-1.73,1.43
22400960_82,-0.4101453959097024,1,0,"(1, 0)",0.0,-0.73,-2.77,3.0,2.1100000000000003,3.3899999999999997
22400897_78,0.5426238364356389,1,0,"(1, 0)",0.0,-0.6,-2.46,2.1,-1.23,2.77
22400390_206,-1.2674440173198702,1,0,"(1, 0)",0.0,-0.17,-1.92,1.31,-1.25,-1.21
22400888_430,-0.21531615849806096,1,0,"(1, 0)",-1.82,0.0,-4.7,-0.43,0.39,-2.67
22400729_637,1.488463785241908,1,0,"(1, 0)",0.0,3.81,-3.27,1.06,-0.9,1.71
22400237_587,-1.1540829233248562,1,0,"(1, 0)",0.0,-0.74,-1.25,0.0,-3.79,-1.13
22400060_508,0.3161420838777379,1,0,"(1, 0)",0.0,0.0,-5.1,0.0,-2.13,-0.1200000000000001
22400019_677,1.0272911129205735,1,0,"(1, 0)",0.0,-0.22,-2.11,0.0,1.68,1.87
22401118_562,-1.599737343302144,1,0,"(1, 0)",0.0,0.8,-4.1000000000000005,0.43,-2.28,0.04
22400846_185,-0.5178233062297909,1,0,"(1, 0)",0.0,3.56,-4.43,0.46,-0.63,-1.0899999999999999
22401125_125,-0.23615399887419505,1,0,"(1, 0)",-0.67,0.0,-0.29999999999999993,1.77,-0.63,0.18
22400804_684,2.1984460243805266,1,0,"(1, 0)",0.0,0.0,-4.8100000000000005,0.8599999999999999,-2.38,-1.7400000000000002
22400017_196,-1.5409841118644332,1,0,"(1, 0)",0.0,-0.37,-4.08,-0.5,-1.4000000000000001,-0.16
22400282_300,-0.15553611303811535,1,0,"(1, 0)",0.0,1.6,-2.36,0.0,-2.13,0.7699999999999999
22401186_35,0.5828267872331084,1,0,"(1, 0)",0.0,-1.67,-5.44,1.41,0.92,3.6
22400879_676,1.2137910929528972,1,0,"(1, 0)",-1.64,0.0,-7.33,0.0,1.4100000000000001,3.4299999999999997
22400483_199,0.4464478249788287,1,0,"(1, 0)",0.0,0.68,-3.7199999999999998,1.04,-2.83,0.74
22400144_234,0.34028850656901494,1,0,"(1, 0)",-0.67,0.0,-0.74,1.06,1.35,-1.92
22400019_510,0.6875654556285651,1,0,"(1, 0)",0.0,-0.22,-2.27,0.0,0.51,-0.67
22400042_224,0.29853344824838723,1,0,"(1, 0)",0.0,-0.17,-1.76,0.0,1.23,-1.3599999999999999
22401156_447,-0.2973326892190022,1,0,"(1, 0)",-0.43,0.0,-5.33,1.98,1.1300000000000001,0.0
22400023_460,-0.07935186656055787,1,0,"(1, 0)",0.0,1.6,-2.42,0.93,-1.25,-0.03
22400476_578,0.1647500149475553,1,0,"(1, 0)",0.0,-1.14,-1.9900000000000002,0.41,-2.0300000000000002,1.29
22400566_64,2.1549904340173036,1,0,"(1, 0)",0.0,0.0,-1.29,-0.5,-2.99,0.96
22401183_704,1.2283702132487382,1,0,"(1, 0)",0.0,0.0,-7.87,0.15,-0.25,-0.8
22400466_416,-0.8906928819483577,1,0,"(1, 0)",0.0,-0.46,-6.82,0.0,1.52,0.8000000000000002
22401175_551,0.931772811663793,1,0,"(1, 0)",0.0,4.42,0.22999999999999998,2.12,-0.62,2.43
22400978_259,2.207044307697385,1,0,"(1, 0)",-1.82,0.0,-7.129999999999999,0.67,0.73,-2.0999999999999996
22400340_543,1.9165748000199412,1,0,"(1, 0)",0.0,0.0,-7.000000000000001,0.99,-0.73,-0.65
22400175_556,0.3633463301783318,1,0,"(1, 0)",1.72,0.0,-2.9699999999999998,2.12,-0.73,-0.49
22400223_490,0.26318493102510093,1,0,"(1, 0)",0.0,0.0,-6.35,0.74,-0.74,-0.45999999999999996
22400968_251,-0.5682238212850153,1,0,"(1, 0)",0.0,0.0,-4.71,1.93,-0.44999999999999996,0.39
22400469_493,-0.28349428707998703,1,0,"(1, 0)",0.0,0.8,-8.01,1.22,-1.4,-1.25
22400266_501,1.5340916182804099,1,0,"(1, 0)",0.0,1.6,-1.0299999999999998,0.0,-2.9,0.4
22401157_110,-0.5872815022577564,1,0,"(1, 0)",0.0,0.0,-8.5,0.64,-0.38,-2.5700000000000003
22400658_626,-0.6211304534800507,1,0,"(1, 0)",4.2,0.0,-3.5700000000000003,0.0,-2.4699999999999998,-3.7600000000000002
22400701_197,0.18788368285149412,1,0,"(1, 0)",0.0,3.61,-4.24,1.22,-0.74,-0.72
22400419_522,1.5855402463709172,1,0,"(1, 0)",-1.54,0.0,-6.5200000000000005,0.0,-0.44999999999999996,-0.9700000000000001
22400582_499,0.6640921621157921,1,0,"(1, 0)",0.21,0.0,-1.0299999999999998,2.13,-0.18,-2.67
22401115_38,0.6506711981304474,1,0,"(1, 0)",4.2,0.0,-5.67,0.64,-0.38,-2.81
22400485_653,0.6830436596546711,1,0,"(1, 0)",0.0,-0.51,-5.08,1.43,1.17,0.5800000000000001
22400932_528,0.7347844861394766,1,0,"(1, 0)",0.0,0.0,-4.69,-0.43,-1.36,-0.9600000000000001
22401105_248,-0.3957064542027869,1,0,"(1, 0)",0.0,-0.11,-5.14,0.41,-2.1999999999999997,1.27
22401016_201,0.5339648564274803,1,0,"(1, 0)",-1.93,0.0,-5.8,3.54,0.7799999999999999,1.24
22400546_487,-0.1661782598254656,1,0,"(1, 0)",-1.82,0.0,-4.35,0.31,-1.53,-2.95
22401153_182,0.5221127475241927,1,0,"(1, 0)",0.0,5.67,0.8800000000000001,1.43,-1.34,-1.69
22400310_306,0.9907219692408307,1,0,"(1, 0)",0.0,5.67,-1.87,0.49,0.45000000000000007,1.51
22400457_218,0.9688056034504564,1,0,"(1, 0)",0.0,2.11,-3.83,0.0,-1.98,-0.020000000000000018
22400112_548,-0.7374834292009264,1,0,"(1, 0)",0.0,0.06,-0.72,1.04,-1.94,-0.5800000000000001
22400563_579,0.3550889625017825,1,0,"(1, 0)",-1.05,0.0,-1.62,-0.87,-2.75,0.04
22401083_481,0.9908460161993061,1,0,"(1, 0)",0.0,-0.46,-4.1,0.67,-1.25,-1.53
22400927_127,0.2548797099962764,1,0,"(1, 0)",0.0,3.39,-3.61,0.0,-1.73,1.47
22400688_537,1.5921775026975964,1,0,"(1, 0)",-0.34,0.0,-6.090000000000001,1.31,-0.62,-0.62
22400929_295,-0.1101378538941914,1,0,"(1, 0)",0.0,2.27,-1.6900000000000004,0.8599999999999999,-2.4699999999999998,-0.29
22401169_63,-1.4813643587439622,1,0,"(1, 0)",-1.82,0.0,-6.08,0.67,-1.25,-0.24
22401042_481,0.39413739547639276,1,0,"(1, 0)",0.0,-0.37,-2.88,0.0,-1.78,0.8
22400717_81,0.2518482508637663,1,0,"(1, 0)",0.0,3.56,-5.249999999999999,0.7,-0.8,-0.72
22400759_477,-0.5665197342430808,1,0,"(1, 0)",-1.86,0.0,-5.65,0.0,0.29000000000000004,1.77
22400879_200,-1.2672252165992497,1,0,"(1, 0)",0.0,0.0,-9.02,0.0,1.4100000000000001,2.3499999999999996
22401019_417,-0.3852343343607417,1,0,"(1, 0)",0.0,-0.28,-1.54,0.74,-1.71,0.29
22400575_529,1.4851533766628966,1,0,"(1, 0)",0.0,3.39,-4.91,0.33,-4.119999999999999,0.24
22400843_159,0.9592006775367808,1,0,"(1, 0)",0.0,-0.32,-6.56,0.43,-1.9300000000000002,1.43
22400452_200,0.3738567972183339,1,0,"(1, 0)",0.0,0.82,-0.8300000000000001,0.0,1.3900000000000001,1.3900000000000001
22400453_102,0.41699237585084864,1,0,"(1, 0)",0.0,0.0,-1.85,2.66,-4.26,0.0
22401080_197,-0.6746213577207911,1,0,"(1, 0)",0.0,0.0,0.49999999999999994,1.93,-0.32999999999999996,0.39
22400830_546,-0.3463517999499085,1,0,"(1, 0)",0.0,5.15,-3.6,0.0,1.31,3.33
22400012_682,0.7527768155013884,1,0,"(1, 0)",0.0,-2.29,-3.4800000000000004,0.67,-1.25,-0.95
22400382_303,-1.4673892378075375,1,0,"(1, 0)",0.01,0.0,-4.99,0.0,-2.4699999999999998,-1.33
22400881_638,-0.63335449874832,1,0,"(1, 0)",0.0,-0.32,-7.1899999999999995,1.21,-2.45,-0.8
22400877_394,0.09203138226180727,1,0,"(1, 0)",0.0,2.11,-3.5100000000000002,0.0,-1.05,-1.19
22400530_140,0.8059513371281247,1,0,"(1, 0)",0.0,0.93,-2.99,0.43,-1.49,-0.97
22401145_184,-0.16112049179922608,1,0,"(1, 0)",0.0,-1.18,-5.800000000000001,-0.43,0.81,-2.3000000000000003
22400418_245,0.14000977677507404,1,0,"(1, 0)",-0.67,0.0,-0.6400000000000001,1.15,-2.0300000000000002,1.27
22401003_387,1.0185731584321835,1,0,"(1, 0)",2.09,0.0,1.67,-0.43,-1.64,-2.67
22401071_170,-0.37807192281013785,1,0,"(1, 0)",0.0,0.82,-1.74,0.77,-1.96,0.6399999999999999
22401153_554,0.9447552493048634,1,0,"(1, 0)",0.0,5.67,-0.26,1.43,-1.34,0.24
22400150_128,-0.6962121581251756,1,0,"(1, 0)",0.0,1.72,-2.81,-0.39,0.6900000000000001,3.3899999999999997
22400618_162,1.1808792322881054,1,0,"(1, 0)",0.0,5.67,-4.949999999999999,0.31,-2.4699999999999998,-0.97
22401150_489,0.5787094758029444,1,0,"(1, 0)",0.0,0.0,-4.97,-0.01,0.0,-1.85
22400843_144,-0.8633015923216542,1,0,"(1, 0)",0.0,-0.32,-6.56,0.43,-1.9300000000000002,1.43
22401001_314,1.66638661436012,1,0,"(1, 0)",0.0,3.81,-1.05,-0.56,0.0,-1.1800000000000002
22400023_236,0.3822484513916995,1,0,"(1, 0)",0.0,-0.37,-2.54,1.43,1.24,0.19999999999999998
22400005_409,-0.6908123472967086,1,0,"(1, 0)",4.2,0.0,-6.65,0.0,-1.3499999999999999,-0.27
22400993_474,0.9294811921667036,1,0,"(1, 0)",0.0,3.61,-3.13,0.77,0.49,-1.48
22400032_730,-1.7561709094350033,1,0,"(1, 0)",0.0,-0.51,-0.31999999999999995,0.0,-1.4000000000000001,-0.53
22400745_94,0.48886142807096294,1,0,"(1, 0)",0.0,4.27,-0.7099999999999999,-0.87,-0.18,-0.5499999999999999
22400849_557,-0.7544118142419423,1,0,"(1, 0)",0.0,3.81,-3.12,1.43,-0.22,0.8400000000000001
22401186_460,0.38128697639198234,1,0,"(1, 0)",0.0,-1.67,-4.109999999999999,3.3899999999999997,0.0,-1.04
22400627_478,2.3170715313711288,1,0,"(1, 0)",0.0,-0.47,-6.609999999999999,-0.23,-2.38,-4.75
22400636_571,-2.7586106649613584,1,0,"(1, 0)",-0.4,0.0,-5.550000000000001,1.05,-0.95,-0.25
22400160_125,-0.4509339712281728,1,0,"(1, 0)",0.0,-0.29,-3.4699999999999998,0.02999999999999997,-2.38,-2.62
22401134_12,-0.900381724023779,1,0,"(1, 0)",0.0,0.0,-6.08,0.0,-2.75,-0.21999999999999997
22400893_528,0.18664311219597374,1,0,"(1, 0)",0.0,0.0,-5.869999999999999,0.99,-0.29,-1.01
22400695_522,0.9418953539052363,1,0,"(1, 0)",-1.22,0.0,-4.33,0.74,-0.74,-0.72
22400285_206,1.1020267783897912,1,0,"(1, 0)",-0.51,0.0,-3.62,0.41,-1.9300000000000002,1.21
22400932_159,0.15805299100112472,1,0,"(1, 0)",0.0,0.0,-2.99,-0.43,-0.7100000000000001,-1.78
22400947_585,-0.06923157830152339,1,0,"(1, 0)",-1.88,0.0,-1.56,-0.11,-1.36,-3.14
22401162_109,1.1767719029195545,1,0,"(1, 0)",0.0,0.15,-4.569999999999999,-0.23,-2.38,-0.24999999999999994
22400023_411,1.084913464342706,1,0,"(1, 0)",0.0,1.6,-2.42,0.93,-1.25,-0.03
22401014_605,0.22928288761348986,1,0,"(1, 0)",0.0,0.0,-5.86,1.41,0.56,-0.49
22401181_608,-1.0989034868506562,1,0,"(1, 0)",0.0,0.0,-2.3899999999999997,-0.23,-2.38,-2.55
22401082_604,1.0019264279627387,1,0,"(1, 0)",0.0,0.15,-5.0,0.44,0.71,1.5999999999999999
22401106_317,-0.7266882508890229,1,0,"(1, 0)",0.0,2.11,-5.88,0.0,-0.44999999999999996,-0.15999999999999998
22400463_563,2.3679265155505744,1,0,"(1, 0)",-1.86,0.0,-3.7600000000000002,1.53,-0.53,-1.36
22400347_598,1.2500265720940802,1,0,"(1, 0)",-1.71,0.0,-2.71,-0.87,-4.01,-0.22
22400034_393,0.6561231974990973,1,0,"(1, 0)",0.92,0.0,-1.91,3.0,0.6900000000000001,0.16000000000000003
22400705_70,0.11563082686581569,1,0,"(1, 0)",-1.39,0.0,-6.33,2.89,0.77,0.93
22400755_595,0.8660335765007158,1,0,"(1, 0)",0.0,-2.09,-3.27,0.99,-0.29,-0.66
22401170_553,0.610618712149774,1,0,"(1, 0)",0.0,3.81,-0.08000000000000002,0.31,0.7899999999999999,1.87
22401183_316,0.2594813194198536,1,0,"(1, 0)",-2.07,0.0,-5.2,1.4,0.040000000000000036,0.38
22401023_276,0.33614038202223556,1,0,"(1, 0)",0.0,1.6,-0.3999999999999999,3.0,0.10000000000000003,1.08
22401186_241,0.22978964690727674,1,0,"(1, 0)",0.0,-1.67,-4.109999999999999,1.41,0.92,1.7500000000000002
22401107_167,1.0001918564655934,1,0,"(1, 0)",0.06,0.0,-3.3699999999999997,1.56,0.0,2.03
22400621_659,0.6655861502807225,1,0,"(1, 0)",0.0,0.64,-4.74,-0.43,0.74,-1.46
22400283_447,-0.23415657622812364,1,0,"(1, 0)",0.0,4.42,1.67,1.31,-1.25,-1.44
22401043_260,-0.28179513783074095,1,0,"(1, 0)",4.2,0.0,-3.96,-0.26,-0.76,-0.47000000000000003
22400960_491,-0.3147371857411938,1,0,"(1, 0)",0.0,3.61,-3.19,0.0,1.91,2.6399999999999997
22400259_480,0.37794012724995013,1,0,"(1, 0)",0.0,-0.46,-4.16,0.0,2.62,4.51
22400998_58,0.17973124918505662,1,0,"(1, 0)",0.0,-0.28,-2.34,1.53,0.08,-1.53
22400505_558,0.07894727880133387,1,0,"(1, 0)",0.0,0.82,-0.08000000000000002,-0.06,0.46,-1.89
22400705_110,0.8558378953485863,1,0,"(1, 0)",-1.39,0.0,-3.2800000000000002,0.0,1.4100000000000001,1.09
22400929_308,0.6845155642585071,1,0,"(1, 0)",0.0,2.27,-1.6900000000000004,0.8599999999999999,-2.4699999999999998,-0.29
22400397_260,-1.7620312874161927,1,0,"(1, 0)",0.0,0.0,-5.380000000000001,0.44,-0.44999999999999996,0.41999999999999993
22400142_426,0.42891381631405734,1,0,"(1, 0)",-1.71,0.0,-3.79,1.74,0.7899999999999999,-1.38
22401183_391,-0.3302846160744783,1,0,"(1, 0)",-2.07,0.0,-5.2,1.03,0.040000000000000036,4.25
22400475_446,1.5650559245737163,1,0,"(1, 0)",0.0,0.0,-3.36,0.0,0.21000000000000002,-0.13
22400226_410,-0.6332072991064854,1,0,"(1, 0)",0.0,0.15,-5.6,0.0,-0.6,2.71
22401128_517,-0.03504436202518775,1,0,"(1, 0)",0.0,3.61,-3.19,0.35,0.71,2.06
22401183_230,-1.1768180667225079,1,0,"(1, 0)",0.0,0.0,-5.5200000000000005,2.4299999999999997,0.52,0.38
22400440_464,-0.46091852338539735,1,0,"(1, 0)",0.0,1.6,-2.88,2.89,0.75,-0.28
22401148_418,0.1682528883801733,1,0,"(1, 0)",0.0,-0.11,-5.59,1.43,0.08,-2.66
22400342_273,-0.8219057909793422,1,0,"(1, 0)",0.0,5.67,2.5300000000000002,0.0,-1.92,1.14
22400436_120,-0.7682286370403769,1,0,"(1, 0)",-1.54,0.0,-7.01,2.26,0.0,-2.48
22401080_126,0.8379258476521003,1,0,"(1, 0)",0.0,-1.41,0.10999999999999993,1.93,0.14,0.73
22401193_472,-0.6475030454318184,1,0,"(1, 0)",0.0,0.73,-6.140000000000001,1.31,-1.7,0.43
22401053_363,0.9301328243197354,1,0,"(1, 0)",0.0,-0.11,-5.800000000000001,0.64,-0.38,-2.38
22400398_410,-1.65415558802258,1,0,"(1, 0)",0.01,0.0,-4.99,-0.87,-2.9,-0.24999999999999997
22400699_601,1.1010472144295482,1,0,"(1, 0)",0.0,3.56,-5.249999999999999,0.31,1.17,-1.18
22400959_245,0.2932137413202101,1,0,"(1, 0)",-1.88,0.0,-3.79,1.43,0.08,-2.66
22400346_198,0.01909156821285823,1,0,"(1, 0)",-0.19,0.0,-5.2,0.77,-2.83,1.41
22401220_584,1.2470343482951443,1,0,"(1, 0)",0.0,0.0,-0.5199999999999999,1.13,-0.38,-1.69
22400717_112,-0.5898818310018142,1,0,"(1, 0)",0.0,0.0,-4.93,0.7,0.0,-1.12
22400849_723,2.682784797165653,1,0,"(1, 0)",0.0,3.81,-1.46,0.0,-0.1200000000000001,-0.09999999999999987
22400968_487,1.9166561333893073,1,0,"(1, 0)",0.0,0.0,-4.28,2.48,-0.44999999999999996,0.34
22400382_351,0.4259831003551648,1,0,"(1, 0)",0.01,0.0,-4.99,0.0,-2.4699999999999998,-1.33
22400384_219,-0.9890788893865394,1,0,"(1, 0)",-1.93,0.0,1.67,0.0,-2.99,-2.02
22400609_513,-0.18882530397815653,1,0,"(1, 0)",-1.71,0.0,-3.81,1.77,-0.62,0.18
22400089_550,-0.967228636323241,1,0,"(1, 0)",-2.47,0.0,-0.41999999999999993,1.93,-0.44999999999999996,2.02
22400755_727,1.7706418516946587,1,0,"(1, 0)",0.0,-2.09,-3.0300000000000002,0.0,-0.8,-0.8500000000000001
22401119_226,-0.9286820875372356,1,0,"(1, 0)",0.0,1.8,-5.2,0.1,-0.7,-1.73
22400553_574,-0.10346258394705678,1,0,"(1, 0)",-1.86,0.0,-3.6100000000000003,3.0,-0.27,0.16000000000000003
22400466_566,1.1277572223717578,1,0,"(1, 0)",-0.92,0.0,-4.880000000000001,0.0,1.4100000000000001,0.45999999999999996
22401167_122,0.12834632393495796,1,0,"(1, 0)",-1.93,0.0,-1.22,1.22,-1.05,-0.72
22400410_496,0.9955418496963122,1,0,"(1, 0)",0.0,0.64,-3.65,0.0,1.4100000000000001,2.85
22401223_743,1.705324109063179,1,0,"(1, 0)",0.0,-1.18,-8.76,-0.87,-2.63,-0.59
22400776_28,-0.1741766848814918,1,0,"(1, 0)",0.0,0.0,-8.52,3.54,-0.16,2.44
22400473_165,0.37521916587280296,1,0,"(1, 0)",0.0,5.67,-0.7700000000000002,0.44,-1.16,0.11999999999999994
22400210_68,-0.1993237693576047,1,0,"(1, 0)",0.21,0.0,-1.5699999999999998,0.33,-2.6399999999999997,0.5299999999999999
22400285_657,0.16757624223537768,1,0,"(1, 0)",0.0,0.0,-7.890000000000001,1.15,-0.3400000000000001,-0.37000000000000005
22400981_542,0.5977248216833566,1,0,"(1, 0)",0.0,0.0,-4.3,0.0,-2.4699999999999998,-2.91
22401012_552,1.2316098368381485,1,0,"(1, 0)",1.65,0.0,-1.63,2.1,0.16,-2.2600000000000002
22400893_624,-0.11415203135299974,1,0,"(1, 0)",-0.19,0.0,-4.199999999999999,3.1100000000000003,-0.11,-0.58
22400006_116,0.45655766528468855,1,0,"(1, 0)",0.0,-1.22,0.7799999999999998,0.77,-1.43,-0.8
22401076_128,0.12318262141151637,1,0,"(1, 0)",-1.88,0.0,-3.14,1.36,0.04,2.01
22400669_354,-0.8282077427825174,1,0,"(1, 0)",0.0,2.56,-3.99,0.0,-2.85,1.27
22400213_76,-1.679772504493664,1,0,"(1, 0)",0.0,-2.29,-5.8100000000000005,3.81,-0.9,-0.09
22400220_579,1.3258806858873873,1,0,"(1, 0)",-1.88,0.0,-3.33,0.99,-0.62,-0.17999999999999994
22400824_457,-1.5976846749401332,1,0,"(1, 0)",-0.4,0.0,-3.5700000000000003,0.0,-2.37,-1.13
22400259_146,-0.987033562377786,1,0,"(1, 0)",0.0,-0.46,-4.659999999999999,0.0,2.62,4.51
22400742_599,-0.5304883045249968,1,0,"(1, 0)",-1.28,0.0,-5.66,0.1,-0.53,-1.25
22400771_651,2.280697322824772,1,0,"(1, 0)",2.1,0.0,-1.3699999999999999,1.21,-1.32,-1.19
22401170_472,-0.46866801848648637,1,0,"(1, 0)",0.0,3.81,-0.08000000000000002,0.31,1.17,1.8900000000000001
22400907_286,2.690630158668698,1,0,"(1, 0)",0.0,0.0,-3.1399999999999997,0.0,-0.9099999999999999,1.08
22400495_369,0.11214172142075639,1,0,"(1, 0)",-1.82,0.0,-5.529999999999999,1.53,-0.61,-1.25
22400441_173,0.6361809908881289,1,0,"(1, 0)",0.0,0.82,-0.8300000000000001,2.13,-1.64,-2.67
22400419_491,-0.3683722760455818,1,0,"(1, 0)",-1.54,0.0,-6.5200000000000005,0.0,-0.44999999999999996,-0.9700000000000001
22400684_542,1.643964065152716,1,0,"(1, 0)",4.2,0.0,-3.3899999999999997,1.7,-0.18,-1.3599999999999999
22401047_68,-0.9537462096097286,1,0,"(1, 0)",1.65,0.0,-0.7099999999999999,2.41,-1.49,0.47
22400531_419,-0.38200501160938116,1,0,"(1, 0)",-1.82,0.0,-4.35,2.24,-1.25,0.43
22400029_275,0.11034376838625365,1,0,"(1, 0)",0.0,3.56,-3.07,0.1,-1.1400000000000001,-1.0199999999999998
22400476_514,-0.6711951957658676,1,0,"(1, 0)",0.0,0.0,-1.53,0.41,-2.0300000000000002,1.29
22400475_509,0.9124564157889528,1,0,"(1, 0)",0.0,0.0,-3.36,0.0,0.21000000000000002,-0.13
22400324_610,0.686636456957722,1,0,"(1, 0)",-0.92,0.0,-5.0,0.0,-0.44,-0.26
22400766_536,0.723218292041454,1,0,"(1, 0)",0.0,0.93,-3.04,1.22,-0.74,-1.07
22400290_484,-1.6355686162305343,1,0,"(1, 0)",0.0,2.56,-2.9699999999999998,1.06,0.45000000000000007,1.51
22400684_563,-0.2559345894141249,1,0,"(1, 0)",4.2,0.0,-3.3899999999999997,1.7,-0.18,-1.3599999999999999
22400868_416,0.5119859299383624,1,0,"(1, 0)",0.0,0.93,-2.59,0.0,-0.62,-1.68
22401134_90,0.3496499827632768,1,0,"(1, 0)",0.0,0.0,-4.09,-0.11,-1.39,-2.23
22401158_413,0.5711164455471806,1,0,"(1, 0)",-4.22,0.0,-5.71,0.0,-1.8599999999999999,-0.9600000000000001
22400527_624,-0.8805961295364002,1,0,"(1, 0)",0.0,1.0,-1.9500000000000002,-0.5,-1.92,0.76
22400738_402,2.438521646024583,1,0,"(1, 0)",-2.47,0.0,0.19999999999999996,0.83,-1.31,-2.45
22400651_563,1.7322130934223396,1,0,"(1, 0)",-0.4,0.0,-5.959999999999999,0.41,-0.92,1.31
22400618_332,0.9297531961061225,1,0,"(1, 0)",0.0,5.67,-2.52,0.8599999999999999,0.0,-1.56
22401150_574,-0.8136883917772372,1,0,"(1, 0)",0.0,0.0,-4.54,-0.01,0.0,-1.85
22401183_231,-0.44336298130960006,1,0,"(1, 0)",0.0,0.0,-5.5200000000000005,2.4299999999999997,0.52,0.38
22400045_171,0.6825037384151486,1,0,"(1, 0)",-2.47,0.0,-0.98,0.1,-0.7,-2.3800000000000003
22401065_591,1.2916433202435873,1,0,"(1, 0)",0.0,-0.32,-5.81,1.06,-0.9,1.5699999999999998
22400898_596,-2.2507906421227686,1,0,"(1, 0)",0.0,3.39,-6.88,2.4299999999999997,-1.71,-0.45
22401050_51,-0.5465436575427147,1,0,"(1, 0)",0.0,1.6,0.9800000000000001,1.14,-2.4699999999999998,-1.4
22401101_17,0.4261641806130111,1,0,"(1, 0)",4.2,0.0,-5.67,-0.26,-1.63,-0.96
22401112_134,-0.32660147780151694,1,0,"(1, 0)",0.0,0.0,-6.43,0.0,1.31,3.8000000000000003
22400163_244,2.6777932186125244,1,0,"(1, 0)",0.0,5.67,-0.8999999999999999,1.98,1.1,1.29
22401001_616,0.7001300668621385,1,0,"(1, 0)",0.0,3.81,-1.05,-0.56,-0.91,0.5099999999999999
22400150_450,-1.9039297730075093,1,0,"(1, 0)",0.0,1.72,-0.99,-0.39,0.26,-1.21
22401183_526,-1.1833599543502509,1,0,"(1, 0)",0.0,0.0,-7.87,2.4299999999999997,0.52,-0.75
22401010_420,-1.0140391050376707,1,0,"(1, 0)",-1.3,0.0,-6.2700000000000005,0.44,0.71,0.5099999999999999
22400083_592,-1.8053120695567426,1,0,"(1, 0)",0.01,0.0,-3.36,-0.87,-1.64,-0.24999999999999997
22400831_513,-0.9848792996901646,1,0,"(1, 0)",0.73,0.0,-5.9799999999999995,0.51,0.16,-1.4000000000000001
22401105_543,1.2802779000241036,1,0,"(1, 0)",0.0,-2.29,-2.9099999999999997,0.41,-2.1999999999999997,1.27
22400925_241,-0.35645534541972584,1,0,"(1, 0)",0.0,3.81,-3.54,-0.43,-0.8999999999999999,-2.42
22400368_176,-1.0888549205508151,1,0,"(1, 0)",0.25,0.0,-1.5599999999999998,0.0,0.6900000000000001,0.63
22400667_514,0.27515587575795736,1,0,"(1, 0)",0.0,2.11,-3.4,0.99,-0.18,-1.6800000000000002
22400349_102,-1.8948381523989726,1,0,"(1, 0)",-4.22,0.0,-7.000000000000001,0.1,-1.31,-2.49
22400211_686,1.1361336135653857,1,0,"(1, 0)",0.0,0.0,-6.1899999999999995,0.0,-1.83,-0.27
22401161_443,-0.6696412412850867,1,0,"(1, 0)",0.0,0.0,-6.3999999999999995,0.03,0.16,-2.2600000000000002
22400408_233,-0.31154782810818016,1,0,"(1, 0)",0.0,1.97,-3.1799999999999997,1.4,-0.53,-0.75
22400285_137,1.0620788391217852,1,0,"(1, 0)",0.0,0.0,-4.010000000000001,0.0,-1.74,0.02
22400900_487,-0.19869651485499715,1,0,"(1, 0)",-1.71,0.0,-1.88,1.93,0.14,1.3
22400933_599,0.006807318033924373,1,0,"(1, 0)",0.0,-1.59,-3.9799999999999995,-0.87,-0.18,-0.22
22401083_422,0.6882831764673875,1,0,"(1, 0)",0.0,-0.46,-3.71,0.67,-1.25,-1.53
22400210_461,0.8451594887634238,1,0,"(1, 0)",0.0,0.0,-4.08,0.0,-0.8899999999999999,0.7699999999999999
22400968_99,0.4255695777434127,1,0,"(1, 0)",0.0,0.0,-7.289999999999999,1.93,-0.44999999999999996,0.25
22401158_480,-0.11090751090219375,1,0,"(1, 0)",-4.22,0.0,-5.71,0.0,-1.8599999999999999,-0.9600000000000001
